Date,Actual_price,Forecasted_Price
2012-12-03 00:00:00,5.5,5.73
2012-12-04 00:00:00,5.5,5.74
2012-12-05 00:00:00,5.44,5.75
2012-12-06 00:00:00,5.37,5.77
2012-12-07 00:00:00,5.35,5.77
2012-12-10 00:00:00,5.39,5.79
2012-12-11 00:00:00,5.38,5.79
2012-12-12 00:00:00,5.35,5.79
2012-12-13 00:00:00,5.22,5.81
2012-12-14 00:00:00,5.21,5.81
2012-12-17 00:00:00,5.18,5.82
2012-12-18 00:00:00,5.26,5.83
2012-12-19 00:00:00,5.3,5.83
2012-12-20 00:00:00,5.3,5.85
2012-12-21 00:00:00,5.33,5.85
2012-12-24 00:00:00,5.24,5.87
2012-12-26 00:00:00,5.27,5.89
2012-12-27 00:00:00,5.21,5.91
2012-12-28 00:00:00,5.22,5.92
2012-12-31 00:00:00,5.29,5.95
2013-01-02 00:00:00,5.36,5.97
2013-01-03 00:00:00,5.43,6.0
2013-01-04 00:00:00,5.34,6.0
2013-01-07 00:00:00,5.41,6.03
2013-01-08 00:00:00,5.32,6.04
2013-01-09 00:00:00,5.34,6.04
2013-01-10 00:00:00,5.49,6.06
2013-01-11 00:00:00,6.53,6.06
2013-01-14 00:00:00,6.49,6.06
2013-01-15 00:00:00,6.38,6.07
2013-01-16 00:00:00,6.42,6.06
2013-01-17 00:00:00,6.52,6.08
2013-01-18 00:00:00,6.53,6.07
2013-01-22 00:00:00,6.5,6.07
2013-01-23 00:00:00,6.63,6.06
2013-01-24 00:00:00,6.58,6.08
2013-01-25 00:00:00,6.58,6.07
2013-01-28 00:00:00,6.53,6.08
2013-01-29 00:00:00,6.56,6.09
2013-01-30 00:00:00,6.6,6.09
2013-01-31 00:00:00,6.59,6.11
2013-02-01 00:00:00,6.6,6.12
2013-02-04 00:00:00,6.49,6.15
2013-02-05 00:00:00,6.57,6.17
2013-02-06 00:00:00,6.61,6.18
2013-02-07 00:00:00,6.53,6.21
2013-02-08 00:00:00,6.55,6.22
2013-02-11 00:00:00,6.39,6.25
2013-02-12 00:00:00,6.44,6.26
2013-02-13 00:00:00,6.52,6.27
2013-02-14 00:00:00,6.45,6.29
2013-02-15 00:00:00,6.43,6.3
2013-02-19 00:00:00,6.53,6.3
2013-02-20 00:00:00,6.49,6.29
2013-02-21 00:00:00,6.4,6.3
2013-02-22 00:00:00,6.68,6.29
2013-02-25 00:00:00,6.82,6.26
2013-02-26 00:00:00,6.81,6.25
2013-02-27 00:00:00,6.82,6.23
2013-02-28 00:00:00,6.74,6.23
2013-03-01 00:00:00,6.75,6.21
2013-03-04 00:00:00,6.7,6.17
2013-03-05 00:00:00,6.77,6.16
2013-03-06 00:00:00,6.84,6.14
2013-03-07 00:00:00,6.84,6.15
2013-03-08 00:00:00,6.88,6.13
2013-03-11 00:00:00,6.79,6.11
2013-03-12 00:00:00,6.59,6.11
2013-03-13 00:00:00,6.62,6.1
2013-03-14 00:00:00,6.66,6.12
2013-03-15 00:00:00,6.7,6.11
2013-03-18 00:00:00,6.65,6.12
2013-03-19 00:00:00,6.57,6.12
2013-03-20 00:00:00,6.68,6.12
2013-03-21 00:00:00,6.53,6.14
2013-03-22 00:00:00,6.55,6.14
2013-03-25 00:00:00,6.54,6.14
2013-03-26 00:00:00,6.58,6.14
2013-03-27 00:00:00,6.59,6.13
2013-03-28 00:00:00,6.74,6.14
2013-04-01 00:00:00,6.66,6.11
2013-04-02 00:00:00,6.78,6.1
2013-04-03 00:00:00,6.7,6.08
2013-04-04 00:00:00,6.57,6.08
2013-04-05 00:00:00,6.5,6.06
2013-04-08 00:00:00,6.47,6.0
2013-04-09 00:00:00,6.43,5.98
2013-04-10 00:00:00,6.62,5.96
2013-04-11 00:00:00,6.79,5.95
2013-04-12 00:00:00,5.39,5.93
2013-04-15 00:00:00,5.21,5.87
2013-04-16 00:00:00,5.34,5.86
2013-04-17 00:00:00,5.24,5.84
2013-04-18 00:00:00,5.16,5.84
2013-04-19 00:00:00,5.22,5.82
2013-04-22 00:00:00,5.16,5.79
2013-04-23 00:00:00,5.15,5.79
2013-04-24 00:00:00,5.1,5.78
2013-04-25 00:00:00,5.11,5.79
2013-04-26 00:00:00,5.01,5.78
2013-04-29 00:00:00,5.1,5.77
2013-04-30 00:00:00,5.22,5.77
2013-05-01 00:00:00,5.19,5.76
2013-05-02 00:00:00,5.32,5.77
2013-05-03 00:00:00,5.42,5.77
2013-05-06 00:00:00,5.4,5.76
2013-05-07 00:00:00,5.49,5.76
2013-05-08 00:00:00,5.48,5.75
2013-05-09 00:00:00,5.41,5.76
2013-05-10 00:00:00,5.36,5.75
2013-05-13 00:00:00,5.35,5.74
2013-05-14 00:00:00,5.36,5.74
2013-05-15 00:00:00,5.31,5.73
2013-05-16 00:00:00,5.34,5.74
2013-05-17 00:00:00,5.42,5.73
2013-05-20 00:00:00,5.39,5.73
2013-05-21 00:00:00,5.44,5.73
2013-05-22 00:00:00,5.38,5.72
2013-05-23 00:00:00,5.31,5.74
2013-05-24 00:00:00,5.22,5.73
2013-05-28 00:00:00,5.31,5.75
2013-05-29 00:00:00,5.18,5.75
2013-05-30 00:00:00,5.22,5.77
2013-05-31 00:00:00,5.22,5.78
2013-06-03 00:00:00,5.43,5.8
2013-06-04 00:00:00,5.46,5.81
2013-06-05 00:00:00,5.33,5.82
2013-06-06 00:00:00,5.34,5.84
2013-06-07 00:00:00,5.38,5.85
2013-06-10 00:00:00,5.39,5.87
2013-06-11 00:00:00,5.33,5.88
2013-06-12 00:00:00,5.22,5.88
2013-06-13 00:00:00,5.21,5.9
2013-06-14 00:00:00,5.26,5.9
2013-06-17 00:00:00,5.28,5.91
2013-06-18 00:00:00,5.2,5.91
2013-06-19 00:00:00,5.12,5.9
2013-06-20 00:00:00,4.97,5.92
2013-06-21 00:00:00,5.02,5.91
2013-06-24 00:00:00,4.9,5.91
2013-06-25 00:00:00,5.03,5.91
2013-06-26 00:00:00,5.03,5.9
2013-06-27 00:00:00,5.17,5.92
2013-06-28 00:00:00,5.15,5.91
2013-07-01 00:00:00,5.13,5.91
2013-07-02 00:00:00,5.06,5.91
2013-07-03 00:00:00,5.07,5.91
2013-07-05 00:00:00,5.14,5.93
2013-07-08 00:00:00,5.19,5.94
2013-07-09 00:00:00,5.26,5.94
2013-07-10 00:00:00,5.32,5.94
2013-07-11 00:00:00,5.51,5.96
2013-07-12 00:00:00,5.77,5.97
2013-07-15 00:00:00,5.79,5.98
2013-07-16 00:00:00,5.8,5.99
2013-07-17 00:00:00,5.85,5.98
2013-07-18 00:00:00,5.95,6.0
2013-07-19 00:00:00,5.97,6.0
2013-07-22 00:00:00,6.13,6.01
2013-07-23 00:00:00,6.09,6.01
2013-07-24 00:00:00,6.2,6.0
2013-07-25 00:00:00,6.24,6.02
2013-07-26 00:00:00,6.23,6.01
2013-07-29 00:00:00,6.22,6.0
2013-07-30 00:00:00,6.21,6.0
2013-07-31 00:00:00,6.21,5.99
2013-08-01 00:00:00,6.23,6.01
2013-08-02 00:00:00,6.21,6.0
2013-08-05 00:00:00,6.22,5.99
2013-08-06 00:00:00,6.13,5.99
2013-08-07 00:00:00,6.06,5.98
2013-08-08 00:00:00,6.21,6.0
2013-08-09 00:00:00,6.19,6.0
2013-08-12 00:00:00,6.19,6.0
2013-08-13 00:00:00,6.3,6.0
2013-08-14 00:00:00,6.26,6.0
2013-08-15 00:00:00,6.11,6.02
2013-08-16 00:00:00,6.05,6.03
2013-08-19 00:00:00,5.97,6.05
2013-08-20 00:00:00,5.93,6.06
2013-08-21 00:00:00,5.8,6.06
2013-08-22 00:00:00,5.86,6.09
2013-08-23 00:00:00,5.95,6.09
2013-08-26 00:00:00,5.94,6.12
2013-08-27 00:00:00,5.8,6.13
2013-08-28 00:00:00,5.81,6.14
2013-08-29 00:00:00,5.78,6.16
2013-08-30 00:00:00,5.8,6.17
2013-09-03 00:00:00,5.68,6.2
2013-09-04 00:00:00,5.84,6.2
2013-09-05 00:00:00,5.77,6.22
2013-09-06 00:00:00,5.83,6.22
2013-09-09 00:00:00,5.94,6.24
2013-09-10 00:00:00,6.18,6.24
2013-09-11 00:00:00,6.11,6.24
2013-09-12 00:00:00,6.04,6.25
2013-09-13 00:00:00,6.0,6.25
2013-09-16 00:00:00,6.01,6.25
2013-09-17 00:00:00,6.03,6.25
2013-09-18 00:00:00,6.13,6.24
2013-09-19 00:00:00,6.06,6.25
2013-09-20 00:00:00,5.99,6.25
2013-09-23 00:00:00,6.06,6.24
2013-09-24 00:00:00,6.08,6.24
2013-09-25 00:00:00,6.11,6.23
2013-09-26 00:00:00,6.09,6.24
2013-09-27 00:00:00,6.08,6.24
2013-09-30 00:00:00,6.01,6.24
2013-10-01 00:00:00,6.09,6.24
2013-10-02 00:00:00,6.11,6.24
2013-10-03 00:00:00,6.14,6.26
2013-10-04 00:00:00,6.18,6.26
2013-10-07 00:00:00,6.18,6.28
2013-10-08 00:00:00,6.04,6.29
2013-10-09 00:00:00,6.21,6.3
2013-10-10 00:00:00,6.28,6.33
2013-10-11 00:00:00,6.68,6.33
2013-10-14 00:00:00,6.82,6.37
2013-10-15 00:00:00,6.84,6.38
2013-10-16 00:00:00,6.81,6.39
2013-10-17 00:00:00,6.78,6.42
2013-10-18 00:00:00,6.77,6.43
2013-10-21 00:00:00,6.82,6.46
2013-10-22 00:00:00,6.84,6.47
2013-10-23 00:00:00,6.77,6.48
2013-10-24 00:00:00,6.78,6.5
2013-10-25 00:00:00,6.76,6.51
2013-10-28 00:00:00,6.74,6.52
2013-10-29 00:00:00,6.76,6.53
2013-10-30 00:00:00,6.72,6.52
2013-10-31 00:00:00,6.63,6.54
2013-11-01 00:00:00,6.57,6.54
2013-11-04 00:00:00,6.55,6.53
2013-11-05 00:00:00,6.61,6.53
2013-11-06 00:00:00,6.7,6.53
2013-11-07 00:00:00,6.71,6.54
2013-11-08 00:00:00,6.71,6.53
2013-11-11 00:00:00,6.65,6.53
2013-11-12 00:00:00,6.59,6.53
2013-11-13 00:00:00,6.69,6.53
2013-11-14 00:00:00,6.75,6.55
2013-11-15 00:00:00,6.83,6.55
2013-11-18 00:00:00,6.92,6.57
2013-11-19 00:00:00,6.87,6.58
2013-11-20 00:00:00,6.8,6.58
2013-11-21 00:00:00,6.69,6.61
2013-11-22 00:00:00,6.74,6.62
2013-11-25 00:00:00,6.65,6.65
2013-11-26 00:00:00,6.7,6.67
2013-11-27 00:00:00,6.65,6.67
2013-11-29 00:00:00,6.75,6.71
2013-12-02 00:00:00,6.7,6.75
2013-12-03 00:00:00,6.65,6.76
2013-12-04 00:00:00,6.8,6.77
2013-12-05 00:00:00,6.73,6.8
2013-12-06 00:00:00,6.93,6.8
2013-12-09 00:00:00,6.9,6.82
2013-12-10 00:00:00,6.88,6.83
2013-12-11 00:00:00,6.79,6.83
2013-12-12 00:00:00,6.74,6.85
2013-12-13 00:00:00,6.8,6.85
2013-12-16 00:00:00,6.96,6.86
2013-12-17 00:00:00,6.98,6.87
2013-12-18 00:00:00,7.03,6.87
2013-12-19 00:00:00,7.07,6.89
2013-12-20 00:00:00,7.12,6.89
2013-12-23 00:00:00,7.11,6.92
2013-12-24 00:00:00,7.14,6.93
2013-12-26 00:00:00,7.19,6.96
2013-12-27 00:00:00,7.28,6.97
2013-12-30 00:00:00,7.07,7.01
2013-12-31 00:00:00,7.07,7.02
2014-01-02 00:00:00,6.94,7.06
2014-01-03 00:00:00,7.14,7.07
2014-01-06 00:00:00,7.04,7.1
2014-01-07 00:00:00,7.01,7.11
2014-01-08 00:00:00,6.97,7.12
2014-01-09 00:00:00,7.02,7.14
2014-01-10 00:00:00,7.44,7.14
2014-01-13 00:00:00,7.43,7.15
2014-01-14 00:00:00,7.57,7.16
2014-01-15 00:00:00,7.5,7.15
2014-01-16 00:00:00,7.59,7.17
2014-01-17 00:00:00,7.53,7.16
2014-01-21 00:00:00,7.57,7.16
2014-01-22 00:00:00,7.69,7.15
2014-01-23 00:00:00,7.65,7.17
2014-01-24 00:00:00,7.44,7.16
2014-01-27 00:00:00,7.28,7.17
2014-01-28 00:00:00,7.26,7.18
2014-01-29 00:00:00,7.29,7.18
2014-01-30 00:00:00,7.41,7.2
2014-01-31 00:00:00,7.32,7.21
2014-02-03 00:00:00,7.07,7.24
2014-02-04 00:00:00,7.14,7.26
2014-02-05 00:00:00,7.07,7.27
2014-02-06 00:00:00,7.19,7.3
2014-02-07 00:00:00,7.21,7.31
2014-02-10 00:00:00,7.19,7.36
2014-02-11 00:00:00,7.32,7.38
2014-02-12 00:00:00,7.3,7.38
2014-02-13 00:00:00,7.3,7.41
2014-02-14 00:00:00,7.41,7.42
2014-02-18 00:00:00,7.48,7.44
2014-02-19 00:00:00,7.49,7.43
2014-02-20 00:00:00,7.61,7.45
2014-02-21 00:00:00,7.6,7.44
2014-02-24 00:00:00,7.63,7.41
2014-02-25 00:00:00,7.59,7.39
2014-02-26 00:00:00,7.65,7.37
2014-02-27 00:00:00,7.71,7.38
2014-02-28 00:00:00,7.71,7.35
2014-03-03 00:00:00,7.49,7.3
2014-03-04 00:00:00,7.73,7.29
2014-03-05 00:00:00,7.82,7.27
2014-03-06 00:00:00,7.88,7.27
2014-03-07 00:00:00,7.55,7.25
2014-03-10 00:00:00,7.46,7.22
2014-03-11 00:00:00,7.45,7.22
2014-03-12 00:00:00,7.0,7.21
2014-03-13 00:00:00,6.81,7.22
2014-03-14 00:00:00,6.87,7.22
2014-03-17 00:00:00,6.88,7.22
2014-03-18 00:00:00,6.86,7.22
2014-03-19 00:00:00,6.73,7.22
2014-03-20 00:00:00,6.83,7.24
2014-03-21 00:00:00,6.73,7.24
2014-03-24 00:00:00,6.66,7.25
2014-03-25 00:00:00,6.67,7.25
2014-03-26 00:00:00,6.7,7.24
2014-03-27 00:00:00,6.7,7.26
2014-03-28 00:00:00,6.74,7.25
2014-03-31 00:00:00,6.77,7.22
2014-04-01 00:00:00,6.9,7.21
2014-04-02 00:00:00,6.96,7.19
2014-04-03 00:00:00,6.9,7.19
2014-04-04 00:00:00,6.85,7.17
2014-04-07 00:00:00,6.83,7.11
2014-04-08 00:00:00,6.87,7.09
2014-04-09 00:00:00,6.76,7.06
2014-04-10 00:00:00,6.59,7.05
2014-04-11 00:00:00,6.64,7.02
2014-04-14 00:00:00,6.95,6.96
2014-04-15 00:00:00,6.62,6.94
2014-04-16 00:00:00,6.57,6.91
2014-04-17 00:00:00,6.61,6.91
2014-04-21 00:00:00,6.56,6.85
2014-04-22 00:00:00,6.56,6.84
2014-04-23 00:00:00,6.54,6.82
2014-04-24 00:00:00,6.57,6.83
2014-04-25 00:00:00,6.56,6.82
2014-04-28 00:00:00,6.61,6.81
2014-04-29 00:00:00,6.66,6.81
2014-04-30 00:00:00,6.71,6.8
2014-05-01 00:00:00,6.66,6.81
2014-05-02 00:00:00,6.68,6.81
2014-05-05 00:00:00,6.65,6.8
2014-05-06 00:00:00,6.66,6.8
2014-05-07 00:00:00,6.41,6.79
2014-05-08 00:00:00,6.43,6.8
2014-05-09 00:00:00,6.56,6.8
2014-05-12 00:00:00,6.74,6.78
2014-05-13 00:00:00,6.79,6.78
2014-05-14 00:00:00,6.8,6.77
2014-05-15 00:00:00,6.72,6.78
2014-05-16 00:00:00,6.65,6.77
2014-05-19 00:00:00,6.51,6.76
2014-05-20 00:00:00,6.6,6.76
2014-05-21 00:00:00,6.66,6.75
2014-05-22 00:00:00,6.58,6.77
2014-05-23 00:00:00,6.58,6.76
2014-05-27 00:00:00,6.61,6.78
2014-05-28 00:00:00,6.39,6.78
2014-05-29 00:00:00,6.34,6.8
2014-05-30 00:00:00,6.43,6.81
2014-06-02 00:00:00,6.53,6.83
2014-06-03 00:00:00,6.5,6.85
2014-06-04 00:00:00,6.41,6.85
2014-06-05 00:00:00,6.45,6.88
2014-06-06 00:00:00,6.5,6.89
2014-06-09 00:00:00,6.49,6.92
2014-06-10 00:00:00,6.54,6.93
2014-06-11 00:00:00,6.84,6.93
2014-06-12 00:00:00,6.71,6.95
2014-06-13 00:00:00,6.75,6.95
2014-06-16 00:00:00,6.79,6.97
2014-06-17 00:00:00,6.73,6.97
2014-06-18 00:00:00,6.78,6.97
2014-06-19 00:00:00,6.83,6.98
2014-06-20 00:00:00,6.83,6.98
2014-06-23 00:00:00,6.68,6.97
2014-06-24 00:00:00,6.62,6.97
2014-06-25 00:00:00,6.67,6.97
2014-06-26 00:00:00,6.58,6.98
2014-06-27 00:00:00,6.71,6.98
2014-06-30 00:00:00,6.72,6.97
2014-07-01 00:00:00,6.72,6.98
2014-07-02 00:00:00,6.71,6.97
2014-07-03 00:00:00,6.72,6.99
2014-07-07 00:00:00,6.95,7.0
2014-07-08 00:00:00,6.94,7.01
2014-07-09 00:00:00,6.88,7.01
2014-07-10 00:00:00,6.96,7.03
2014-07-11 00:00:00,6.78,7.03
2014-07-14 00:00:00,6.71,7.05
2014-07-15 00:00:00,6.67,7.06
2014-07-16 00:00:00,6.85,7.06
2014-07-17 00:00:00,6.65,7.08
2014-07-18 00:00:00,6.78,7.08
2014-07-21 00:00:00,6.69,7.09
2014-07-22 00:00:00,6.79,7.09
2014-07-23 00:00:00,6.94,7.08
2014-07-24 00:00:00,6.97,7.1
2014-07-25 00:00:00,6.9,7.1
2014-07-28 00:00:00,6.99,7.09
2014-07-29 00:00:00,6.92,7.09
2014-07-30 00:00:00,6.95,7.08
2014-07-31 00:00:00,6.85,7.09
2014-08-01 00:00:00,6.9,7.08
2014-08-04 00:00:00,7.16,7.07
2014-08-05 00:00:00,7.21,7.07
2014-08-06 00:00:00,7.03,7.06
2014-08-07 00:00:00,7.14,7.08
2014-08-08 00:00:00,7.23,7.07
2014-08-11 00:00:00,7.31,7.08
2014-08-12 00:00:00,7.23,7.08
2014-08-13 00:00:00,7.29,7.08
2014-08-14 00:00:00,7.27,7.1
2014-08-15 00:00:00,7.27,7.1
2014-08-18 00:00:00,7.3,7.12
2014-08-19 00:00:00,7.26,7.14
2014-08-20 00:00:00,7.31,7.14
2014-08-21 00:00:00,7.3,7.17
2014-08-22 00:00:00,7.37,7.17
2014-08-25 00:00:00,7.41,7.21
2014-08-26 00:00:00,7.43,7.22
2014-08-27 00:00:00,7.45,7.23
2014-08-28 00:00:00,7.41,7.26
2014-08-29 00:00:00,7.44,7.26
2014-09-02 00:00:00,7.43,7.31
2014-09-03 00:00:00,7.65,7.31
2014-09-04 00:00:00,7.64,7.33
2014-09-05 00:00:00,7.7,7.34
2014-09-08 00:00:00,7.72,7.35
2014-09-09 00:00:00,7.54,7.36
2014-09-10 00:00:00,7.56,7.35
2014-09-11 00:00:00,7.51,7.38
2014-09-12 00:00:00,7.45,7.37
2014-09-15 00:00:00,7.38,7.37
2014-09-16 00:00:00,7.47,7.37
2014-09-17 00:00:00,7.4,7.36
2014-09-18 00:00:00,7.43,7.38
2014-09-19 00:00:00,7.44,7.37
2014-09-22 00:00:00,7.36,7.36
2014-09-23 00:00:00,7.36,7.36
2014-09-24 00:00:00,7.46,7.35
2014-09-25 00:00:00,7.37,7.37
2014-09-26 00:00:00,7.51,7.36
2014-09-29 00:00:00,7.57,7.36
2014-09-30 00:00:00,7.56,7.37
2014-10-01 00:00:00,7.52,7.36
2014-10-02 00:00:00,7.45,7.38
2014-10-03 00:00:00,7.51,7.38
2014-10-06 00:00:00,7.62,7.4
2014-10-07 00:00:00,7.53,7.41
2014-10-08 00:00:00,7.55,7.42
2014-10-09 00:00:00,7.43,7.45
2014-10-10 00:00:00,7.85,7.46
2014-10-13 00:00:00,7.98,7.5
2014-10-14 00:00:00,8.06,7.51
2014-10-15 00:00:00,8.02,7.52
2014-10-16 00:00:00,7.86,7.56
2014-10-17 00:00:00,7.75,7.57
2014-10-20 00:00:00,7.78,7.61
2014-10-21 00:00:00,7.8,7.62
2014-10-22 00:00:00,7.72,7.63
2014-10-23 00:00:00,7.69,7.66
2014-10-24 00:00:00,7.77,7.67
2014-10-27 00:00:00,7.74,7.69
2014-10-28 00:00:00,7.84,7.7
2014-10-29 00:00:00,8.0,7.69
2014-10-30 00:00:00,8.15,7.72
2014-10-31 00:00:00,8.36,7.71
2014-11-03 00:00:00,8.38,7.71
2014-11-04 00:00:00,8.38,7.71
2014-11-05 00:00:00,8.44,7.7
2014-11-06 00:00:00,8.45,7.72
2014-11-07 00:00:00,8.5,7.71
2014-11-10 00:00:00,8.47,7.71
2014-11-11 00:00:00,8.4,7.71
2014-11-12 00:00:00,8.39,7.7
2014-11-13 00:00:00,8.49,7.72
2014-11-14 00:00:00,8.48,7.72
2014-11-17 00:00:00,8.5,7.74
2014-11-18 00:00:00,8.42,7.75
2014-11-19 00:00:00,8.4,7.75
2014-11-20 00:00:00,8.28,7.78
2014-11-21 00:00:00,8.48,7.78
2014-11-24 00:00:00,8.71,7.82
2014-11-25 00:00:00,8.61,7.83
2014-11-26 00:00:00,8.73,7.84
2014-11-28 00:00:00,8.73,7.88
2014-12-01 00:00:00,8.73,7.92
2014-12-02 00:00:00,8.64,7.93
2014-12-03 00:00:00,8.72,7.94
2014-12-04 00:00:00,8.55,7.97
2014-12-05 00:00:00,8.42,7.97
2014-12-08 00:00:00,8.08,7.99
2014-12-09 00:00:00,8.04,8.0
2014-12-10 00:00:00,7.85,8.0
2014-12-11 00:00:00,7.91,8.03
2014-12-12 00:00:00,7.82,8.02
2014-12-15 00:00:00,7.72,8.03
2014-12-16 00:00:00,7.75,8.04
2014-12-17 00:00:00,7.84,8.03
2014-12-18 00:00:00,8.14,8.06
2014-12-19 00:00:00,8.03,8.06
2014-12-22 00:00:00,8.02,8.07
2014-12-23 00:00:00,8.01,8.08
2014-12-24 00:00:00,7.93,8.09
2014-12-26 00:00:00,7.95,8.12
2014-12-29 00:00:00,7.95,8.16
2014-12-30 00:00:00,7.87,8.17
2014-12-31 00:00:00,7.86,8.18
2015-01-02 00:00:00,7.97,8.22
2015-01-05 00:00:00,7.88,8.26
2015-01-06 00:00:00,7.82,8.27
2015-01-07 00:00:00,7.99,8.27
2015-01-08 00:00:00,8.03,8.3
2015-01-09 00:00:00,8.39,8.3
2015-01-12 00:00:00,8.38,8.31
2015-01-13 00:00:00,8.47,8.32
2015-01-14 00:00:00,8.47,8.31
2015-01-15 00:00:00,8.54,8.33
2015-01-16 00:00:00,8.64,8.32
2015-01-20 00:00:00,8.65,8.31
2015-01-21 00:00:00,8.8,8.3
2015-01-22 00:00:00,8.95,8.31
2015-01-23 00:00:00,8.88,8.31
2015-01-26 00:00:00,8.92,8.3
2015-01-27 00:00:00,8.78,8.3
2015-01-28 00:00:00,8.78,8.3
2015-01-29 00:00:00,8.65,8.33
2015-01-30 00:00:00,8.52,8.33
2015-02-02 00:00:00,8.59,8.36
2015-02-03 00:00:00,8.63,8.37
2015-02-04 00:00:00,8.69,8.38
2015-02-05 00:00:00,8.94,8.41
2015-02-06 00:00:00,8.94,8.42
2015-02-09 00:00:00,9.05,8.47
2015-02-10 00:00:00,9.12,8.49
2015-02-11 00:00:00,9.08,8.5
2015-02-12 00:00:00,9.18,8.53
2015-02-13 00:00:00,9.15,8.54
2015-02-17 00:00:00,9.04,8.56
2015-02-18 00:00:00,9.12,8.56
2015-02-19 00:00:00,9.3,8.58
2015-02-20 00:00:00,9.23,8.56
2015-02-23 00:00:00,9.05,8.53
2015-02-24 00:00:00,9.19,8.52
2015-02-25 00:00:00,9.19,8.49
2015-02-26 00:00:00,9.15,8.5
2015-02-27 00:00:00,9.18,8.47
2015-03-02 00:00:00,9.15,8.41
2015-03-03 00:00:00,9.22,8.39
2015-03-04 00:00:00,9.03,8.36
2015-03-05 00:00:00,8.87,8.36
2015-03-06 00:00:00,8.81,8.34
2015-03-09 00:00:00,8.71,8.29
2015-03-10 00:00:00,8.67,8.28
2015-03-11 00:00:00,8.66,8.26
2015-03-12 00:00:00,8.81,8.27
2015-03-13 00:00:00,8.8,8.26
2015-03-16 00:00:00,9.03,8.25
2015-03-17 00:00:00,8.92,8.25
2015-03-18 00:00:00,9.05,8.25
2015-03-19 00:00:00,8.99,8.27
2015-03-20 00:00:00,9.03,8.26
2015-03-23 00:00:00,9.0,8.27
2015-03-24 00:00:00,8.93,8.27
2015-03-25 00:00:00,8.76,8.26
2015-03-26 00:00:00,8.74,8.28
2015-03-27 00:00:00,8.88,8.27
2015-03-30 00:00:00,8.94,8.24
2015-03-31 00:00:00,8.77,8.23
2015-04-01 00:00:00,8.66,8.21
2015-04-02 00:00:00,8.66,8.21
2015-04-06 00:00:00,8.64,8.11
2015-04-07 00:00:00,8.77,8.09
2015-04-08 00:00:00,8.94,8.05
2015-04-09 00:00:00,9.01,8.05
2015-04-10 00:00:00,9.08,8.01
2015-04-13 00:00:00,9.06,7.93
2015-04-14 00:00:00,9.03,7.9
2015-04-15 00:00:00,9.04,7.87
2015-04-16 00:00:00,8.83,7.87
2015-04-17 00:00:00,8.77,7.84
2015-04-20 00:00:00,8.63,7.78
2015-04-21 00:00:00,8.64,7.76
2015-04-22 00:00:00,8.64,7.74
2015-04-23 00:00:00,8.74,7.75
2015-04-24 00:00:00,7.95,7.73
2015-04-27 00:00:00,7.83,7.71
2015-04-28 00:00:00,7.82,7.7
2015-04-29 00:00:00,7.79,7.69
2015-04-30 00:00:00,7.74,7.7
2015-05-01 00:00:00,7.8,7.69
2015-05-04 00:00:00,7.89,7.68
2015-05-05 00:00:00,7.8,7.68
2015-05-06 00:00:00,7.66,7.66
2015-05-07 00:00:00,7.7,7.68
2015-05-08 00:00:00,7.8,7.67
2015-05-11 00:00:00,7.82,7.65
2015-05-12 00:00:00,7.67,7.64
2015-05-13 00:00:00,7.69,7.63
2015-05-14 00:00:00,7.68,7.64
2015-05-15 00:00:00,7.77,7.63
2015-05-18 00:00:00,7.85,7.61
2015-05-19 00:00:00,7.93,7.6
2015-05-20 00:00:00,8.01,7.59
2015-05-21 00:00:00,7.96,7.61
2015-05-22 00:00:00,7.96,7.6
2015-05-26 00:00:00,7.83,7.6
2015-05-27 00:00:00,7.82,7.6
2015-05-28 00:00:00,7.89,7.62
2015-05-29 00:00:00,7.97,7.62
2015-06-01 00:00:00,8.05,7.64
2015-06-02 00:00:00,7.95,7.65
2015-06-03 00:00:00,8.02,7.66
2015-06-04 00:00:00,7.91,7.69
2015-06-05 00:00:00,7.95,7.69
2015-06-08 00:00:00,7.88,7.72
2015-06-09 00:00:00,7.78,7.73
2015-06-10 00:00:00,7.93,7.73
2015-06-11 00:00:00,7.81,7.76
2015-06-12 00:00:00,7.76,7.76
2015-06-15 00:00:00,7.81,7.77
2015-06-16 00:00:00,7.96,7.78
2015-06-17 00:00:00,7.98,7.77
2015-06-18 00:00:00,8.04,7.79
2015-06-19 00:00:00,7.97,7.78
2015-06-22 00:00:00,8.13,7.77
2015-06-23 00:00:00,8.06,7.77
2015-06-24 00:00:00,7.88,7.76
2015-06-25 00:00:00,8.06,7.78
2015-06-26 00:00:00,8.09,7.77
2015-06-29 00:00:00,7.93,7.76
2015-06-30 00:00:00,7.93,7.76
2015-07-01 00:00:00,7.95,7.75
2015-07-02 00:00:00,7.98,7.77
2015-07-06 00:00:00,7.94,7.77
2015-07-07 00:00:00,7.93,7.77
2015-07-08 00:00:00,7.72,7.77
2015-07-09 00:00:00,7.7,7.79
2015-07-10 00:00:00,7.74,7.79
2015-07-13 00:00:00,7.77,7.8
2015-07-14 00:00:00,7.79,7.81
2015-07-15 00:00:00,7.89,7.81
2015-07-16 00:00:00,7.97,7.83
2015-07-17 00:00:00,7.92,7.83
2015-07-20 00:00:00,7.89,7.84
2015-07-21 00:00:00,8.53,7.84
2015-07-22 00:00:00,8.63,7.83
2015-07-23 00:00:00,8.66,7.85
2015-07-24 00:00:00,8.61,7.84
